,iteration,num_vars,score,improve_percent,new_var
107,7,3,0.5740941912516246,0.09953316926496965,view
108,7,4,0.6257798252589875,0.09002988498225212,bathrooms
109,7,5,0.679749589693722,0.08624401467784366,sqft_lot15
110,7,6,0.6830376417052564,0.004837151888559261,sqft_lot
111,7,7,0.6480417622161334,-0.051235652843016156,bedrooms
112,7,8,0.6786304779785264,0.0472017662222687,condition
113,7,9,0.6772271588516063,-0.002067869293315837,floors
114,7,10,0.7304331198095617,0.07856442297467553,sqft_above
115,7,11,0.7337728506522366,0.004572260966952934,yr_renovated
116,7,12,0.7361922678679785,0.0032972291269584724,sqft_living
117,7,13,0.7719271186228422,0.04854010604913341,waterfront
118,7,14,0.7939249870327255,0.028497338517046274,yr_built
119,7,15,0.7955913348399193,0.002098873110697399,sqft_basement
120,8,1,0.4163688330391673,7.3273766607833455,sqft_above
121,8,2,0.42595194040412676,0.023015909464237004,yr_renovated
122,8,3,0.43562399026800325,0.022706904104486572,sqft_lot
123,8,4,0.4601375652709063,0.05627232556182663,bedrooms
124,8,5,0.6058833416193627,0.31674392040269195,grade
125,8,6,0.6810561279659948,0.12407138665624222,yr_built
126,8,7,0.6823452537985214,0.0018928334678914621,condition
127,8,8,0.7157399412892144,0.04894104165712207,sqft_living
128,8,9,0.7125123913886865,-0.004509389115150262,floors
129,8,10,0.7439740022289767,0.044155878859835025,view
130,8,11,0.7625127517840815,0.024918544867914685,sqft_living15
131,8,12,0.7726997771454267,0.013359809835980058,sqft_lot15
132,8,13,0.773293337152265,0.0007681638126402476,sqft_basement
133,8,14,0.7586205483932529,-0.01897441508166387,bathrooms
134,8,15,0.7938250783968075,0.0464059800095282,waterfront
135,9,1,0.5357659442206706,9.715318884413412,sqft_living
136,9,2,0.533986167553105,-0.0033219294484169693,sqft_basement
137,9,3,0.5127302652525398,-0.03980609160339584,floors
138,9,4,0.5601226774011492,0.09243147003476909,sqft_lot
139,9,5,0.6139362795182803,0.09607467129667896,waterfront
140,9,6,0.6199083773618581,0.00972755323771341,view
141,9,7,0.624646680231411,0.00764355353563325,bedrooms
142,9,8,0.6378570246157735,0.02114850651166277,bathrooms
143,9,9,0.6595697018135689,0.034040037751209895,sqft_lot15
144,9,10,0.6579252716058965,-0.0024931863958438183,yr_renovated
145,9,11,0.7200344914758535,0.09440163275436697,sqft_living15
146,9,12,0.761297910937226,0.057307559498705266,grade
147,9,13,0.759776271955535,-0.00199874314618534,condition
148,9,14,0.7760519915247784,0.021421726592425052,sqft_above
149,9,15,0.7937568712914759,0.02281403818307467,yr_built
150,10,1,-0.06613755550424005,-2.322751110084801,sqft_lot
151,10,2,0.38912072824115207,-6.883506356932193,bathrooms
152,10,3,0.5204953180399167,0.3376190993283376,grade
153,10,4,0.5440905261197062,0.04533221964156079,condition
154,10,5,0.5978710232530251,0.09884475937646921,sqft_lot15
155,10,6,0.6457554050739296,0.08009149123897133,waterfront
156,10,7,0.7026148317653927,0.08805102712992945,sqft_above
157,10,8,0.7031103352558581,0.0007052277692748661,view
158,10,9,0.7293260588495396,0.03728536230966048,yr_renovated
159,10,10,0.7608681873260882,0.04324832232966427,yr_built
160,10,11,0.7461554835715363,-0.019336731380840917,sqft_basement
161,10,12,0.7647125890507086,0.02487029297211243,sqft_living
162,10,13,0.7921796740739594,0.035918180786519566,sqft_living15
163,10,14,0.7942150181000234,0.0025692959472145647,floors
164,10,15,0.7931030840207712,-0.0014000416183418288,bedrooms
165,11,1,0.04235456045405761,-0.15290879091884785,yr_built
166,11,2,0.5689127452905647,12.432148491014791,sqft_living
167,11,3,0.5674088938414549,-0.002643378025116546,sqft_basement
168,11,4,0.6625407452995622,0.16766013450026926,grade
169,11,5,0.6883066229605277,0.03888949901385412,sqft_lot
170,11,6,0.739649924845505,0.07459364790671447,waterfront
171,11,7,0.7410975194462388,0.001957134790537856,yr_renovated
172,11,8,0.7527484238781496,0.015721148872035774,condition
173,11,9,0.7537083760692467,0.0012752629705306637,sqft_lot15
174,11,10,0.7582861196706394,0.0060736270774469385,sqft_above
175,11,11,0.7568846386300302,-0.0018482219366193224,bathrooms
176,11,12,0.7642517781073361,0.00973350376173646,view
177,11,13,0.7689569054255333,0.006156514715411431,bedrooms
178,11,14,0.7913612982973033,0.029136083847730858,sqft_living15
179,11,15,0.7941460264770416,0.0035189087282002903,floors
180,12,1,0.00930099290928521,-0.8139801418142958,condition
181,12,2,0.1283108195547512,12.795389460694903,floors
182,12,3,0.23848165731734816,0.858624690769637,sqft_basement
183,12,4,0.2821597227997954,0.18315062874762197,waterfront
184,12,5,0.2847173649620588,0.009064518978416187,view
185,12,6,0.536300426836206,0.8836238769899862,sqft_living15
186,12,7,0.6639867671925119,0.23808733681150537,sqft_living
187,12,8,0.7088416567696236,0.06755389082039759,yr_built
188,12,9,0.7173675898325245,0.012027979706717207,bathrooms
189,12,10,0.731187603311821,0.019264898045537448,yr_renovated
190,12,11,0.7334762204698148,0.0031299999447854123,bedrooms
191,12,12,0.75012261065514,0.02269520090871204,sqft_lot
192,12,13,0.7518158311824108,0.002257258351127442,sqft_above
193,12,14,0.7631530801746748,0.015079822108073217,sqft_lot15
194,12,15,0.7945695914136015,0.04116672271274324,grade
195,13,1,-0.06613755550424005,-2.322751110084801,sqft_lot
196,13,2,0.42111428261353734,-7.367248976816808,sqft_above
197,13,3,0.5889701358838026,0.3985992881279428,grade
198,13,4,0.6487547715902633,0.1015070749160285,sqft_living
199,13,5,0.6404880974650614,-0.012742371212065466,sqft_basement
200,13,6,0.6835178958935764,0.06718282291086951,sqft_living15
201,13,7,0.699915671548289,0.023990265292579565,sqft_lot15
202,13,8,0.7231812186835214,0.033240500364517374,waterfront
203,13,9,0.7291730269016024,0.008285348213257625,bedrooms
204,13,10,0.7339623552313363,0.006568164417826568,floors
205,13,11,0.7795167469937008,0.062066387244079035,yr_built
206,13,12,0.7811322281890287,0.002072413712159804,yr_renovated
207,13,13,0.7878652139971951,0.008619521209329817,condition
208,13,14,0.7885642433521876,0.0008872448517506582,bathrooms
209,13,15,0.7930187630555078,0.005648898920884438,view
210,14,1,0.018390444401607642,-0.6321911119678472,yr_renovated
211,14,2,0.4266297905562709,22.19844921849611,sqft_above
212,14,3,0.5260623012075103,0.2330650902779012,view
213,14,4,0.5492323006846404,0.044044211919284496,sqft_lot
214,14,5,0.5863657487995813,0.06760973101664369,bathrooms
215,14,6,0.6452953856760133,0.10049979385234196,sqft_living15
216,14,7,0.6697280494255011,0.0378627591206035,sqft_basement
217,14,8,0.6870979456196986,0.025935745425471644,waterfront
218,14,9,0.7043007631905108,0.025036921854418973,sqft_lot15
219,14,10,0.7432696619908594,0.055329911363176595,grade
220,14,11,0.7658846445207059,0.030426349528745626,yr_built
221,14,12,0.7698240285176674,0.005143573546152973,bedrooms
222,14,13,0.7942576615682202,0.03173924448370482,sqft_living
223,14,14,0.7927473505506099,-0.0019015378644611548,condition
224,14,15,0.7944328328572141,0.0021261279592212964,floors
225,15,1,-0.06613755550424005,-2.322751110084801,sqft_lot
226,15,2,0.545709794477837,-9.251133419088218,sqft_living
227,15,3,0.5603166613841941,0.02676673032840422,condition
228,15,4,0.5558208801815634,-0.008023643615245069,floors
229,15,5,0.5711386491528456,0.02755882248662295,sqft_basement
230,15,6,0.5926225543944079,0.037615919135272645,yr_renovated
231,15,7,0.6685307350604908,0.12808857864623846,grade
232,15,8,0.6786472922925004,0.015132523759127218,sqft_above
233,15,9,0.7015798070394383,0.03379150702785665,yr_built
234,15,10,0.7122666690524064,0.015232567850071179,bedrooms
235,15,11,0.7515506375561172,0.055153456157051126,waterfront
236,15,12,0.7472617253720226,-0.005706750776023797,bathrooms
237,15,13,0.7690098511871417,0.029103759869799076,sqft_lot15
238,15,14,0.7598424245618203,-0.011921078268593609,view
239,15,15,0.7934744226626034,0.04426180615037088,sqft_living15
240,16,1,0.0478702397157158,-0.042595205685684034,waterfront
241,16,2,0.6039003858324681,11.615361640526892,grade
242,16,3,0.5440584324582125,-0.09909242447620611,sqft_living15
243,16,4,0.5923579083250399,0.08877626553566396,yr_renovated
244,16,5,0.5711978020145204,-0.0357218263032093,floors
245,16,6,0.6429890582523636,0.12568545604455636,sqft_basement
246,16,7,0.6191393388685171,-0.03709195215338461,bedrooms
247,16,8,0.7014368138402005,0.13292238080378285,sqft_above
248,16,9,0.7238755623351327,0.03198969322993667,condition
249,16,10,0.7269244626422919,0.004211912192924201,sqft_living
250,16,11,0.7441946588504285,0.02375789658441432,sqft_lot
251,16,12,0.7700314170994386,0.03471774211457072,yr_built
252,16,13,0.786570039761257,0.02147785440250765,view
253,16,14,0.7829403550955972,-0.004614572742640202,bathrooms
254,16,15,0.7939376823188353,0.014046187748101603,sqft_lot15
255,17,1,0.5673468873783927,10.346937747567852,grade
256,17,2,0.512195685133576,-0.09720896240333732,bedrooms
257,17,3,0.5047751408109316,-0.014487713461915018,sqft_basement
258,17,4,0.6059849069497321,0.2005046563430302,sqft_lot
259,17,5,0.6033182417386964,-0.004400547242106234,floors
260,17,6,0.6525734084508218,0.08164043999428466,yr_built
261,17,7,0.657347494085752,0.007315783286762565,sqft_above
262,17,8,0.6854035975229005,0.04268077948052316,sqft_living
263,17,9,0.7246324373018641,0.05723465695356659,view
264,17,10,0.7237040125616818,-0.0012812354131416402,condition
265,17,11,0.7328997532604211,0.01270649400739026,bathrooms
266,17,12,0.7334585069198789,0.0007623875666106921,yr_renovated
267,17,13,0.7553114808018114,0.029794424191360136,waterfront
268,17,14,0.7855425430820872,0.040024629637806536,sqft_living15
269,17,15,0.7950253984543753,0.012071727312287868,sqft_lot15
270,18,1,0.10374370543761213,1.0748741087522424,floors
271,18,2,0.09738436411302409,-0.06129857515463749,sqft_lot
272,18,3,0.19385604009627266,0.990627980804842,view
273,18,4,0.2706358462013351,0.39606610176774515,yr_renovated
274,18,5,0.2871654591303544,0.06107695326036892,condition
275,18,6,0.6957844851355208,1.4229393299689292,grade
276,18,7,0.6781441475562364,-0.02535316316495405,sqft_living15
277,18,8,0.7306631393132581,0.07744517437226198,sqft_living
278,18,9,0.733120145822474,0.003362707624097731,sqft_basement
279,18,10,0.7367103904076099,0.0048972117402503994,sqft_lot15
280,18,11,0.7406555524159384,0.005355105696480964,sqft_above
281,18,12,0.7603536716893751,0.026595519616620086,waterfront
282,18,13,0.789162422900923,0.0378886198412639,yr_built
283,18,14,0.7932626064055779,0.005195614217898049,bathrooms
284,18,15,0.7939082161667629,0.0008138663741007214,bedrooms
285,19,1,0.09446181299532286,0.889236259906457,sqft_basement
286,19,2,0.31811265045869797,2.36763227775915,bathrooms
287,19,3,0.4046236608482625,0.27195086477957175,yr_built
288,19,4,0.4569214734374396,0.1292505052214167,view
289,19,5,0.47504588353354604,0.03966635658367231,bedrooms
290,19,6,0.4816303673020277,0.01386073218760282,floors
291,19,7,0.5051760543348458,0.04888746356405046,yr_renovated
292,19,8,0.6247214060805522,0.236640970449617,sqft_living
293,19,9,0.6613537767924804,0.05863793101273186,sqft_lot
294,19,10,0.66368786488256,0.003529257973545999,sqft_above
295,19,11,0.6919640114688372,0.04260458580372067,waterfront
296,19,12,0.7559283450421543,0.09243881547761354,sqft_living15
297,19,13,0.7653320628880396,0.012439959299794256,sqft_lot15
298,19,14,0.7948407932366045,0.038556767420943355,grade
299,19,15,0.7938844278426975,-0.0012032162944388422,condition
300,20,1,0.5357659442206706,9.715318884413412,sqft_living
301,20,2,0.5503312866225321,0.027186017623886737,sqft_lot15
302,20,3,0.6175512403712927,0.1221445252754934,sqft_living15
303,20,4,0.6617807003945222,0.07162071279564951,sqft_basement
304,20,5,0.669739309129957,0.01202605142563135,sqft_above
305,20,6,0.6433902971375998,-0.03934219125735158,sqft_lot
306,20,7,0.6490060115945959,0.008728316982677689,floors
307,20,8,0.6457301972450993,-0.005047432983629883,bathrooms
308,20,9,0.6705082175464203,0.03837209473404271,condition
309,20,10,0.6965873749284479,0.038894612623031864,view
310,20,11,0.7398391625092415,0.06209097255780204,grade
311,20,12,0.7503972946211482,0.014270847836842944,yr_renovated
312,20,13,0.7710822171734004,0.02756529467859468,yr_built
313,20,14,0.7948923282758915,0.03087882274055439,waterfront
314,20,15,0.7941565460347414,-0.0009256376177966363,bedrooms
315,21,1,0.008962280810052237,-0.8207543837989553,sqft_lot15
316,21,2,0.13249050474082114,13.783123576335354,sqft_basement
317,21,3,0.2026351799922811,0.5294317157948599,view
318,21,4,0.6128082145299514,2.0241945873036205,sqft_above
319,21,5,0.6805192119438774,0.11049296632856516,grade
320,21,6,0.7287155424789638,0.07082288007331243,yr_built
321,21,7,0.7327101793801938,0.005481750653541668,sqft_living
322,21,8,0.7288932231199474,-0.005209367042607707,sqft_lot
323,21,9,0.7317296227777614,0.0038913788300474488,condition
324,21,10,0.7318044008179889,0.00010219353966239102,yr_renovated
325,21,11,0.7426926793447757,0.014878673200948456,bedrooms
326,21,12,0.740880995550919,-0.002439345161520878,bathrooms
327,21,13,0.7669720751828972,0.03521628951026998,waterfront
328,21,14,0.7920471975664662,0.03269365755929176,sqft_living15
329,21,15,0.7927642544107987,0.0009053208527668046,floors
330,22,1,0.3689770832643886,6.379541665287772,bathrooms
331,22,2,0.38298253421398765,0.03795750897505878,yr_renovated
332,22,3,0.5341516615533156,0.39471546045716993,grade
333,22,4,0.501009455368,-0.06204643469410524,condition
334,22,5,0.47510722071326883,-0.051700091439802365,bedrooms
335,22,6,0.588104224576748,0.23783474326877016,sqft_above
336,22,7,0.6532445867348788,0.11076329574917027,sqft_living15
337,22,8,0.6791150238623971,0.039602987384597846,sqft_basement
338,22,9,0.7000954048337882,0.03089370759619973,view
339,22,10,0.7171009967832989,0.024290392183831045,sqft_living
340,22,11,0.7416599107307438,0.03424749659756279,sqft_lot15
341,22,12,0.7609982077850294,0.02607434590233132,yr_built
342,22,13,0.7506461250723737,-0.013603294471331987,sqft_lot
343,22,14,0.7914190432634727,0.05431709673738452,waterfront
344,22,15,0.7934587571972902,0.002577286901521369,floors
345,23,1,0.5357659442206706,9.715318884413412,sqft_living
346,23,2,0.5606144922725633,0.04637948402643926,sqft_living15
347,23,3,0.571441797610259,0.019313281206493716,yr_renovated
348,23,4,0.6232333051616799,0.09063304043913187,grade
349,23,5,0.6148126783199384,-0.01351119520089994,bedrooms
350,23,6,0.6924912952030848,0.12634517735615694,view
351,23,7,0.7171731560935266,0.035642124401294314,sqft_lot15
352,23,8,0.7280392136368161,0.015151232935819011,floors
353,23,9,0.7686196197940212,0.05573931375824031,yr_built
354,23,10,0.7693859775879839,0.0009970572884518572,condition
355,23,11,0.7670493396228707,-0.0030370165731880366,sqft_above
356,23,12,0.769538946378976,0.003245693109297726,bathrooms
357,23,13,0.7656778349346365,-0.0050174347412925485,sqft_lot
358,23,14,0.7936049364130833,0.03647369716642097,waterfront
359,23,15,0.7937787817014753,0.0002190577205552426,sqft_basement
360,24,1,0.35418874458090077,6.083774891618015,sqft_living15
361,24,2,0.5223795804370199,0.4748621700419462,grade
362,24,3,0.6363098702718382,0.21809866637494668,yr_built
363,24,4,0.7024748513250183,0.10398232707739356,sqft_above
364,24,5,0.6805341666706282,-0.031233409442352707,bedrooms
365,24,6,0.7332835094831611,0.07751167449916313,waterfront
366,24,7,0.735138517431834,0.0025297281674591917,sqft_basement
367,24,8,0.7616172990163335,0.036018765112460195,sqft_lot15
368,24,9,0.7590401542438456,-0.003383779197001352,sqft_lot
369,24,10,0.7690434992971373,0.013178940530830038,bathrooms
370,24,11,0.7852185113296769,0.02103263605676743,sqft_living
371,24,12,0.7885233891534571,0.0042088638717696115,condition
372,24,13,0.791048714770147,0.0032026007743423857,floors
373,24,14,0.7948018571137818,0.004744514811234243,view
374,24,15,0.7933913936940062,-0.0017746101209394354,yr_renovated
375,25,1,0.0478702397157158,-0.042595205685684034,waterfront
376,25,2,0.17451260835706284,2.6455344571790467,bedrooms
377,25,3,0.2694856506021096,0.5442187996567357,view
378,25,4,0.47578752703114247,0.76553937461269,sqft_living15
379,25,5,0.5264364716159395,0.10645286332081982,floors
380,25,6,0.5791610982205283,0.10015382567006849,sqft_lot15
381,25,7,0.6587166790230428,0.13736347459618553,grade
382,25,8,0.6694146538689212,0.016240631498423305,yr_renovated
383,25,9,0.7143399560727777,0.06711132172594082,sqft_above
384,25,10,0.7667224834734274,0.07332996979286004,yr_built
385,25,11,0.7725142100512548,0.007553876014681999,bathrooms
386,25,12,0.7706133458874328,-0.0024606203213994467,condition
387,25,13,0.7739746947957065,0.004361913696683723,sqft_basement
388,25,14,0.765991599253024,-0.01031441414863011,sqft_lot
389,25,15,0.7946145504960003,0.037367186886760516,sqft_living
390,26,1,0.16151906395464333,2.2303812790928665,view
391,26,2,0.16302569217633078,0.009327866227051297,yr_built
392,26,3,0.15369947741760093,-0.05720702445257829,sqft_lot
393,26,4,0.3391995690013736,1.2069012510678199,bedrooms
394,26,5,0.5211399960168923,0.5363816574153192,bathrooms
395,26,6,0.5366121750399226,0.029689103007416864,sqft_basement
396,26,7,0.6615587606502713,0.2328433670016021,sqft_living15
397,26,8,0.6959407865196209,0.051971235080545485,sqft_above
398,26,9,0.7197523512510686,0.03421492919035349,sqft_living
399,26,10,0.7398231648075839,0.027885721417413013,waterfront
400,26,11,0.7399469293786839,0.00016728939696307086,condition
401,26,12,0.7425375751040066,0.0035011236920707996,floors
402,26,13,0.7575029459329449,0.020154361652125204,sqft_lot15
403,26,14,0.7923345870807225,0.045982185725863746,grade
404,26,15,0.7940244060297246,0.0021327088032696865,yr_renovated
405,27,1,0.3689770832643886,6.379541665287772,bathrooms
406,27,2,0.38718448575991304,0.04934561879681297,sqft_lot15
407,27,3,0.41880209949494285,0.08166033221340223,sqft_lot
408,27,4,0.4367376873520008,0.04282592632340548,bedrooms
409,27,5,0.5207253434072077,0.19230686631244326,sqft_above
410,27,6,0.6127883019332027,0.17679753768773587,grade
411,27,7,0.619451253517453,0.010873170331793707,floors
412,27,8,0.6654046576580798,0.07418405222313756,sqft_living
413,27,9,0.6626642166345209,-0.00411845783166586,sqft_basement
414,27,10,0.7097002048830111,0.07098012397194514,waterfront
415,27,11,0.7245918510596369,0.020983009549899356,condition
416,27,12,0.7485929978126667,0.03312367744397183,yr_built
417,27,13,0.7909575713411418,0.056592265292703975,sqft_living15
418,27,14,0.7881403599938197,-0.003561773032332447,yr_renovated
419,27,15,0.7936957311162844,0.007048707824718302,view
420,28,1,0.09446181299532286,0.889236259906457,sqft_basement
421,28,2,0.10242875157996634,0.08434030993072249,condition
422,28,3,0.14867249631321622,0.45147230655395904,view
423,28,4,0.21725541520793257,0.46130199327674626,sqft_lot15
424,28,5,0.618880700854663,1.8486318753543594,grade
425,28,6,0.6387768909258685,0.032148667818740026,bathrooms
426,28,7,0.6836235970764554,0.07020715180473144,sqft_above
427,28,8,0.7083354500933579,0.03614833239019798,sqft_living
428,28,9,0.7161191092018158,0.010988662373783537,floors
429,28,10,0.7379059475207095,0.030423484080989355,yr_built
430,28,11,0.7379632965585574,7.771862801840585e-05,yr_renovated
431,28,12,0.7368053761248801,-0.0015690759135003536,sqft_lot
432,28,13,0.7714527276521962,0.047023749622374905,sqft_living15
433,28,14,0.75813366136337,-0.017264915673265956,bedrooms
434,28,15,0.793809141379797,0.047056979309256466,waterfront
435,29,1,0.008962280810052237,-0.8207543837989553,sqft_lot15
436,29,2,0.08438481605601733,8.41555144772634,waterfront
437,29,3,0.07561626308010805,-0.10391150192338439,sqft_lot
438,29,4,0.6222105054575039,7.2285275695035685,sqft_living
439,29,5,0.6524035241600508,0.04852540810179074,yr_built
440,29,6,0.730555503662869,0.11979086042405505,sqft_living15
441,29,7,0.7394086419220252,0.012118365017809243,bedrooms
442,29,8,0.7444653236306807,0.00683881878295499,bathrooms
443,29,9,0.744486771942655,2.8810357304028636e-05,sqft_basement
444,29,10,0.7558875339161244,0.01531358568496843,condition
445,29,11,0.7818050288477488,0.03428750147174714,grade
446,29,12,0.7844376062201954,0.0033673067776585955,floors
447,29,13,0.792067626120909,0.009726739055103082,sqft_above
448,29,14,0.7873224703556077,-0.005990846751988038,yr_renovated
449,29,15,0.7947525845049276,0.009437193055043881,view
